ParkID,PSA,Park,FQ,Score,Facility Type,Facility Name,Address,State,Zipcode,Floor Count,Square Feet,Perimeter Length,Acres,Longitude,Latitude
55,PSA2,Franklin Square,FY14Q2,0.966,Basketball Court,Crocker Amazon Basketball Courts,Moscow & Italy St,CA,94112,,16364.7869562,724.77705778,0.37568532,-122.43084993,37.71474057
28,PSA3,John McLaren Park,FY14Q2,0.99,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
82,PSA4,Pine Lake Park,FY14Q2,0.75,Basketball Court,Mission PG Basketball Court,19th & Linda,CA,94110,,5620.72826355,309.7624937,0.12903468,-122.42257415,37.75924429
75,PSA5,Eureka Valley Recreation Center,FY14Q2,0.926,Basketball Court,Little Hollywood Basketball Courts,Lathrop & Tocoloma,CA,94134,,3785.5995273,257.52762314,0.08690575,-122.39780481,37.71007449
63,PSA6,Mission Dolores Park,FY14Q2,0.755,Basketball Court,Head/Brotherhood Basketball Courts,Head St & Brotherhood Way,CA,94112,,5011.46119745,296.28422135,0.11504778,-122.46417493,37.7126251
97,PSA1,Argonne Playground,FY14Q2,0.914,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,,12719.8516509,451.64667789,0.29200878,-122.49851407,37.73781117
111,PSA1,Palace of Fine Arts,FY14Q2,0.745,,,,,,,,,,,
109,PSA1,Presidio Heights Playground,FY14Q2,0.955,Restroom,Balboa Park East Bathrooms,Ocean & San Jose,CA,94112,,1008.10053654,127.05939092,0.0231429,-122.44423221,37.72518276
148,PSA1,Michelangelo Playground,FY14Q2,0.97,Restroom,St Mary's Square Bathrooms,California St & Grant St,CA,94108,1,448.57654648,94.36105014,0.01029794,-122.40507908,37.79171479
142,PSA1,Maritime Plaza,FY14Q2,1,,,,,,,,,,,
136,PSA1,St. Mary's Square,FY14Q2,0.94,Restroom,Jefferson Square Bathrooms,Eddy & Gough,CA,94109,,449.38542699,90.23716577,0.01031651,-122.42546457,37.78153236
104,PSA2,Grattan Playground,FY14Q2,0.988,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,,7821.63435515,370.89819061,0.17956074,-122.49777649,37.75025416
116,PSA2,Hayes Valley Playground,FY14Q2,0.97,,,,,,,,,,,
59481,PSA2,Patricia's Green in Hayes Valley,FY14Q2,0.977,,,,,,,,,,,
124,PSA2,Raymond Kimbell Playground,FY14Q2,0.836,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
106,PSA2,Beideman-O'Farrell Mini Park,FY14Q2,0.84,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
169,PSA2,Victoria Manalo Draves Park,FY14Q2,1,Concession,GGP6 Beach Chalet,1000 Great Hwy (at Ocean Beach),CA,94117,2,10192.9133762,434.34422797,0.23399803,-122.5101143,37.76945803
168,PSA2,Tenderloin Children's Recreation Center,FY14Q2,0.983,Activity Center,GGP2 Bowling Green Clubhouse,Stanyan & Great Hwy,CA,94117,1,2741.29987025,210.53731947,0.06293184,-122.45896828,37.76859841
137665,PSA3,Louis Sutter Playground,FY14Q2,0.992,,,,,,,,,,,
44,PSA3,Gilman Playground,FY14Q2,0.922,Basketball Court,Rossi Basketball Courts,Arguello & Anza,CA,94118,,5991.51196238,319.89579462,0.13754674,-122.45738243,37.7792252
46,PSA3,Adam Rogers Park,FY14Q2,0.87,Basketball Court,Bernal Hts RC  Basketball Courts,500 Moultrie St,CA,94110,,3530.32840865,244.46992476,0.08104551,-122.41633421,37.73824803
39,PSA3,Silver Terrace Playground,FY14Q2,0.883,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
157,PSA3,Selby-Palou Mini Park,FY14Q2,0.881,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,1,1379.55095637,194.20797613,0.03167026,-122.49845418,37.77309962
83,PSA4,Sigmund Stern Recreation Grove,FY14Q2,0.855,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,,10434.7946896,594.32577847,0.23955088,-122.43314293,37.80208974
1,PSA5,Glen Park,FY14Q2,0.94,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,,43710.0184176,856.15180694,1.00344796,-122.44643687,37.70989615
23,PSA6,Juri Commons,FY14Q2,0.93,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
201,PSA6,Prentiss Mini Park,FY14Q2,1,Clubhouse,Peixotto Clubhouse,15th St & Roosevelt,CA,94114,1,2206.75911407,197.19342464,0.05066042,-122.43763555,37.7656256
51,PSA6,24th Street-York Mini Park,FY14Q2,1,Basketball Court,Larsen Basketball Courts,19th Ave & Vicente,CA,94116,,6939.12054321,352.4466055,0.15930093,-122.47610361,37.73980229
756670,GGP,Golden Gate Park - Section 6,FY14Q2,0.987,,,,,,,,,,,
756665,GGP,Golden Gate Park - Section 1,FY14Q2,1,,,,,,,,,,,
756665,GGP,Golden Gate Park - Section 1,FY14Q2,0.917,,,,,,,,,,,
137,PSA1,Collis P. Huntington Park,FY14Q2,0.935,,,,,,,,,,,
138,PSA1,Justin Herman-Embarcadero Plaza,FY14Q2,0.844,Restroom,Lafayette Park Restrooms,Washington & Laguna St,CA,94115,1,787.52702629,120.22695371,0.01807921,-122.42812055,37.79170701
143,PSA1,Sue Bierman Park,FY14Q2,0.947,,,,,,,,,,,
119,PSA2,Margaret S. Hayward Playground,FY14Q2,0.859,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,,330.07628624,78.2887399,0.00757754,-122.46834526,37.76680021
126,PSA2,Japantown Peace Plaza,FY14Q2,0.967,Restroom,GGP1 Conservatory Bathroom,Stanyan & Great Hwy,CA,94117,,1292.9298713,145.49034208,0.0296817,-122.46077534,37.77259623
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY14Q2,0.962,,,,,,,,,,,
38,PSA3,Bay View Playground,FY14Q2,0.94,Ball Field,Visitacion Valley Ball Fields,Cora & Leland St,CA,94134,,53257.8999859,886.43813687,1.22263804,-122.40908358,37.71227452
177,PSA3,Visitacion Valley Greenway,FY14Q2,0.909,,,,,,,,,,,
29,PSA3,Excelsior Playground,FY14Q2,0.796,Ball Field,Palega ball fields,500 Felton,CA,94134,,84054.7028935,1281.833866,1.92963818,-122.40925318,37.72949294
15,PSA3,Cayuga Playground,FY14Q2,0.989,Ball Field,Holly ball fields,Holly Park Circle,CA,94110,,41701.5094901,811.86392619,0.95733876,-122.41988213,37.73755457
10,PSA4,Lake Merced Park,FY14Q2,0.765,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,,32412.1511184,705.06018676,0.74408358,-122.4366393,37.7595074
16,PSA4,Randolph-Bright Mini Park,FY14Q2,0.929,,,,,,,,,,,
81,PSA5,Buena Vista Park,FY14Q2,1,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,,6114.33862854,324.16947022,0.14036646,-122.42739885,37.76103393
31,PSA6,St. Mary's Recreation Center,FY14Q2,0.977,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,,104365.61148,1535.71717739,2.39591435,-122.43509741,37.78270623
33,PSA6,Bernal Heights Recreation Center,FY14Q2,0.932,Ball Field,South Sunset Ball Fields,40th Ave & Vicente St,CA,94116,,97238.4642689,1772.8081394,2.23229691,-122.49845826,37.73710357
62,PSA6,Alioto Mini Park,FY14Q2,0.96,Basketball Court,Hayes Valley Basketball Courts,Hayes & Buchanan St,CA,94102,,7077.49719648,358.39552992,0.16247763,-122.42709066,37.77609582
60,PSA6,Jose Coronado Playground,FY14Q2,0.852,Basketball Court,GGP1 Panhandle Basketball Courts,Stanyan & Great Hwy,CA,94117,,4645.55364528,279.46531331,0.10664766,-122.44838047,37.77230438
130,PSA1,Helen Wills Playground,FY14Q2,1,Restroom,GGP4 Rose Garden Bathroom,Stanyan & Great Hwy,CA,94117,,1693.3252617,167.49628446,0.03887355,-122.47201293,37.77151676
150,PSA1,Joe DiMaggio North Beach Playground,FY14Q2,0.991,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,1,287.27759197,83.94499361,0.00659501,-122.41063078,37.80105784
14,PSA3,Lessing-Sears Mini Park,FY14Q2,0.689,Ball Field,GGP2 Big Rec Ball Fields,Stanyan & Great Hwy,CA,94117,,338875.045245,2546.55290335,7.7795317,-122.46453564,37.76739107
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.828,,,,,,,,,,,
756669,GGP,Golden Gate Park - Section 5,FY14Q2,0.942,,,,,,,,,,,
19,PSA4,Minnie & Lovie Ward Recreation Center,FY14Q2,0.945,Ball Field,Louis Sutter PG Ball Fields,Mansell & Visitacion,CA,94134,,111951.522599,1514.096974,2.5700636,-122.41348022,37.72310926
4,PSA5,Walter Haas Playground,FY14Q2,1,Ball Field,Balboa ball fields,Ocean & San Jose,CA,94112,,223812.895502,5432.1560005,5.13805764,-122.44532438,37.72402602
203,PSA1,Broadway Tunnel West Mini Park,FY14Q2,0.859,Picnic Area,Pine Lake Park Picnic Areas,Sloat Blvd & Vale St,CA,94116,,1360.96363135,151.88378146,0.03124355,-122.48736957,37.73608483
135,PSA2,Union Square,FY14Q2,0.902,,,,,,,,,,,
132,PSA1,Moscone Recreation Center,FY14Q3,0.801,Restroom,GGP5 Hellman Hollow Restrooms (frmrly Speedway M,Stanyan & Great Hwy,CA,94117,,1003.96155916,126.82863382,0.02304788,-122.4846926,37.76952984
196,PSA4,Head-Brotherhood Mini Park,FY14Q3,0.7,Maintenance Facility,Michelangelo Gardeners Shed,Greenwich & Jones,CA,94133,,249.74198702,68.36951953,0.00573331,-122.41678045,37.80126925
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.94,,,,,,,,,,,
91,PSA4,West Sunset Playground,FY14Q3,0.909,Basketball Court,Presidio Heights Basketball Courts,Clay & Walnut St,CA,94118,,6165.96933931,320.01983988,0.14155174,-122.44947936,37.78852017
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.889,,,,,,,,,,,
37,PSA6,Precita Park,FY14Q3,0.959,Ball Field,Upper Noe Ball Fields,Day & Sanchez St,CA,94131,,41131.458692,843.25765343,0.94425214,-122.42748055,37.74242329
187,PSA6,Parque Ninos Unidos,FY14Q3,0.973,Clubhouse,Louis Sutter Clubhouse,Wayland & Yale St,CA,94134,,2487.20644945,176.85402932,0.05709863,-122.41437425,37.72238701
13,PSA4,Junipero Serra Playground,FY14Q3,0.89,Ball Field,Glen ball fields,Diamond & Farnum Street,CA,94131,,124520.486259,1891.67544541,2.85860846,-122.44059154,37.73600816
756667,GGP,Golden Gate Park - Section 3,FY14Q3,0.986,,,,,,,,,,,
97,PSA1,Argonne Playground,FY14Q3,0.975,Basketball Court,South Sunset Basketball Courts,40th Ave & Vicente St,CA,94116,,12719.8516509,451.64667789,0.29200878,-122.49851407,37.73781117
105,PSA1,Angelo J. Rossi Playground,FY14Q3,0.98,Basketball Court,YoungbloodColeman Basketball Courts,Mendell & Galvez,CA,94124,,10461.2418713,450.06419153,0.24015803,-122.38380193,37.73816799
18,PSA4,Brooks Park,FY14Q3,0.95,Ball Field,Rolph ball fields,Potrero & Cesar Chavez Street,CA,94110,,84562.7610124,1302.17308429,1.94130164,-122.4061396,37.74951809
148,PSA1,Michelangelo Playground,FY14Q3,0.922,Restroom,St Mary's Square Bathrooms,California St & Grant St,CA,94108,1,448.57654648,94.36105014,0.01029794,-122.40507908,37.79171479
14,PSA3,Lessing-Sears Mini Park,FY14Q3,0.767,Ball Field,GGP2 Big Rec Ball Fields,Stanyan & Great Hwy,CA,94117,,338875.045245,2546.55290335,7.7795317,-122.46453564,37.76739107
29,PSA3,Excelsior Playground,FY14Q3,0.829,Ball Field,Palega ball fields,500 Felton,CA,94134,,84054.7028935,1281.833866,1.92963818,-122.40925318,37.72949294
81,PSA5,Buena Vista Park,FY14Q3,0.859,Basketball Court,Mission Dolores Basketball Courts,19th & Dolores St,CA,94110,,6114.33862854,324.16947022,0.14036646,-122.42739885,37.76103393
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.988,,,,,,,,,,,
54,PSA2,Jackson Playground,FY14Q3,0.951,Basketball Court,Jose Coronado Basketball Courts,21st & Folsom,CA,94110,,6941.84702357,354.07131837,0.15936352,-122.41525922,37.75750603
84,PSA4,Parkside Square,FY14Q3,0.953,Basketball Court,Noe Valley Courts Basketball Courts,24th & Douglass St,CA,94114,,4366.99484314,273.77967126,0.10025281,-122.43903453,37.75155961
756667,GGP,Golden Gate Park - Section 3,FY14Q3,1,,,,,,,,,,,
45,PSA3,Youngblood Coleman Playground,FY14Q3,0.888,Basketball Court,Argonne: Basketball,18th Ave  &  Geary Blvd,CA,94121,,4209.02369353,268.01064089,0.09662627,-122.47793647,37.77928896
99,PSA1,Rochambeau Playground,FY14Q3,0.964,Basketball Court,States Street Basketball Courts,States St,CA,94114,,7840.89794171,361.90425414,0.18000297,-122.43813886,37.76370219
28,PSA3,John McLaren Park,FY14Q3,0.821,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
90,PSA4,J. P. Murphy Playground,FY14Q3,0.97,Basketball Court,Potrero Hill Basketball Courts,801 Arkansas St,CA,94107,,5816.79070531,317.60049201,0.13353567,-122.39716361,37.75692591
156,PSA1,10th Avenue-Clement Mini Park,FY14Q3,0.914,Clubhouse,Boeddeker Park Clubhouse,295 Eddy St,CA,94102,2,3737.61853707,341.73327562,0.08580426,-122.41181591,37.78431772
30,PSA3,Palega Recreation Center,FY14Q3,0.991,Ball Field,Potrero Hill ball fields,801 Arkansas Street,CA,94107,,140706.045878,1431.23966482,3.23017926,-122.39699911,37.75553944
157,PSA3,Selby-Palou Mini Park,FY14Q3,0.976,Clubhouse,Cabrillo Clubhouse,38th Ave  &  Cabrillo,CA,94121,1,1379.55095637,194.20797613,0.03167026,-122.49845418,37.77309962
42,PSA3,Little Hollywood Park,FY14Q3,0.941,Basketball Court,Chalmers: Basketball,670 Brunswick & Lowell Roemer,CA,94112,,8546.61023555,381.78457715,0.19620396,-122.44714807,37.70979694
109,PSA1,Presidio Heights Playground,FY14Q3,0.971,Restroom,Balboa Park East Bathrooms,Ocean & San Jose,CA,94112,,1008.10053654,127.05939092,0.0231429,-122.44423221,37.72518276
139,PSA1,Willie Woo Woo Wong Playground,FY14Q3,0.856,Restroom,Lower Great Highway Judah Restrooms,Great Hwy & Noriega,CA,94122,1,1844.32326936,190.92887089,0.04234001,-122.5095536,37.76024004
8,PSA5,Douglass Playground,FY14Q3,0.907,Ball Field,Crocker Amazon - ball fields,Moscow & Italy Streets,CA,94112,,515443.479217,5506.26766406,11.8330014,-122.43050192,37.71451183
756668,GGP,Golden Gate Park - Section 4,FY14Q3,1,,,,,,,,,,,
59481,PSA2,Patricia's Green in Hayes Valley,FY14Q3,0.773,,,,,,,,,,,
203,PSA1,Broadway Tunnel West Mini Park,FY14Q3,1,Picnic Area,Pine Lake Park Picnic Areas,Sloat Blvd & Vale St,CA,94116,,1360.96363135,151.88378146,0.03124355,-122.48736957,37.73608483
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.723,,,,,,,,,,,
756670,GGP,Golden Gate Park - Section 6,FY14Q3,1,,,,,,,,,,,
123,PSA2,Sgt. John Macaulay Park,FY14Q3,0.964,Restroom,GGP1 Horseshoe Pits Bathroom,Stanyan & Great Hwy,CA,94117,,349.75651841,77.8627313,0.00802934,-122.45598222,37.77374756
31,PSA6,St. Mary's Recreation Center,FY14Q3,0.913,Ball Field,Raymond Kimbell ball fields,Steiner & O'Farrell Street,CA,94115,,104365.61148,1535.71717739,2.39591435,-122.43509741,37.78270623
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY14Q3,0.963,Restroom,Lower Great Highway Taraval Restrooms,Great Hwy & Taraval,CA,94122,,5215.72066967,489.53864192,0.11973695,-122.50704685,37.7413345
137,PSA1,Collis P. Huntington Park,FY14Q3,0.978,,,,,,,,,,,
47,PSA3,Hilltop Park,FY14Q3,1,Basketball Court,Victoria Manalo DravesBsktball Crts,Folsom & Sherman St,CA,94103,,7339.78761317,361.08977147,0.16849901,-122.40660765,37.77738554
159,PSA5,Cayuga-Lamartine Mini Park,FY14Q3,0.71,Clubhouse,Willie Woo Woo Wong Clubhouse,850 Sacramento St,CA,94108,2,3403.83588163,243.05796446,0.07814163,-122.40690115,37.79359973
23,PSA6,Juri Commons,FY14Q3,0.884,Ball Field,James Lang Ball Fields,1016 Laguna,CA,94102,,98547.664829,1395.6175974,2.26235214,-122.42465985,37.78097316
199,PSA6,Coso-Precita Mini Park,FY14Q3,1,Maintenance Facility,Mission Dolores Park Maintenance Building,19th & Dolores St,CA,94110,2,1172.48017632,140.29280117,0.02691655,-122.42685893,37.75962315
24,PSA6,Garfield Square,FY14Q3,1,Ball Field,McCoppin Ball Fields,24th & Taraval,CA,94116,,77985.770037,1152.13806504,1.7903141,-122.47987668,37.74401981
182,PSA2,Fillmore-Turk Mini Park,FY14Q3,0.867,Clubhouse,J. P. Murphy Clubhouse,1960 9th Ave,CA,94116,2,2599.03414942,236.37915801,0.05966585,-122.46524302,37.75156572
48,PSA3,India Basin Shoreline Park,FY14Q3,0.968,Basketball Court,Boeddeker Park Basketball Courts,295 Eddy St,CA,94102,,2591.24361113,203.78512047,0.05948701,-122.41243003,37.78432754
9,PSA4,Rolph Nicol Playground,FY14Q3,0.951,Dog Play Area,Douglass dog play area,26th & Douglass Street,CA,94114,,70655.3372339,1153.01964642,1.62202984,-122.43889466,37.74674101
756668,GGP,Golden Gate Park - Section 4,FY14Q3,1,,,,,,,,,,,
150,PSA1,Joe DiMaggio North Beach Playground,FY14Q3,0.952,Restroom,Washington Square Bathrooms,Filbert & Stockton & Columbus,CA,94133,1,287.27759197,83.94499361,0.00659501,-122.41063078,37.80105784
130,PSA1,Helen Wills Playground,FY14Q3,0.988,Restroom,GGP4 Rose Garden Bathroom,Stanyan & Great Hwy,CA,94117,,1693.3252617,167.49628446,0.03887355,-122.47201293,37.77151676
106,PSA2,Beideman-O'Farrell Mini Park,FY14Q3,0.96,Restroom,Rogers: Restrooms,Ingalls & Oakdale,CA,94124,1,541.23947174,94.82141139,0.0124252,-122.38372054,37.73087851
104,PSA2,Grattan Playground,FY14Q3,0.92,Basketball Court,West Sunset Basketball Courts,3223 Ortega St & 39th Ave,CA,94116,,7821.63435515,370.89819061,0.17956074,-122.49777649,37.75025416
28,PSA3,John McLaren Park,FY14Q3,0.935,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
122,PSA2,Jefferson Square,FY14Q3,0.833,Restroom,GGP4 Mothers Meadow Bathroom,M.L. King Dr/19th Ave,CA,94117,,1381.33674553,154.49024443,0.03171126,-122.47668133,37.76637364
125,PSA2,Hamilton Recreation Center,FY14Q3,0.921,Restroom,GGP6 Chain of Lakes Bathroom,Stanyan & Great Hwy,CA,94117,,855.37671883,118.28860667,0.01963683,-122.50180553,37.76797053
124,PSA2,Raymond Kimbell Playground,FY14Q3,0.855,Restroom,GGP2 Big Rec Bathroom,Stanyan & Great Hwy,CA,94117,1,1854.90428247,185.77869941,0.04258291,-122.46536323,37.76853068
188,PSA3,Palou-Phelps Park,FY14Q3,1,Clubhouse,Julius Kahn Clubhouse,West Pacific Ave & Spruce St,CA,94118,1,1443.45118905,163.62705969,0.03313721,-122.45373436,37.79124744
39,PSA3,Silver Terrace Playground,FY14Q3,1,Ball Field,West Sunset Ball Fields,3223 Ortega St & 39th Ave,CA,94116,,222407.848022,3633.30555762,5.10580206,-122.4986525,37.74905447
180,PSA5,Sunnyside Conservatory,FY14Q3,0.97,Clubhouse,Grattan Clubhouse,1180 Stanyan St,CA,94117,1,2468.96985103,240.14986476,0.05667998,-122.45197204,37.76269549
80,PSA5,Corona Heights,FY14Q3,0.9,Basketball Court,Miraloma Basketball Courts,Omar & Sequoia Way,CA,94127,,6480.24350968,333.89334191,0.14876652,-122.44913152,37.73905066
195,PSA5,Peixotto Playground,FY14Q3,0.913,Clubhouse,McCoppin Square Clubhouse,24th & Taraval,CA,94116,1,1220.97237056,186.16244717,0.02802978,-122.48075768,37.743533
75,PSA5,Eureka Valley Recreation Center,FY14Q3,0.976,Basketball Court,Little Hollywood Basketball Courts,Lathrop & Tocoloma,CA,94134,,3785.5995273,257.52762314,0.08690575,-122.39780481,37.71007449
176,PSA6,Mullen-Peralta Mini Park,FY14Q3,1,Activity Center,GGP1 Sharon Arts Studio,Sharon Meadow,CA,94117,2,8482.89796935,513.54125224,0.19474132,-122.4582116,37.76827229
128,PSA1,Lafayette Park,FY14Q3,0.957,Restroom,GGP1 Panhandle Restroom Bldg,Stanyan & Great Hwy,CA,94117,1,1727.51549691,166.4628948,0.03965846,-122.44757749,37.77208711
756670,GGP,Golden Gate Park - Section 6,FY14Q3,0.88,,,,,,,,,,,
756668,GGP,Golden Gate Park - Section 4,FY14Q3,0.913,,,,,,,,,,,
163,PSA4,Lower Great Highway,FY14Q3,0.927,Clubhouse,Douglass Clubhouse,26th & Douglass St,CA,94114,1,1125.83014062,175.93961953,0.02584561,-122.43839743,37.74780728
93,PSA4,Sunset Playground,FY14Q3,0.974,Basketball Court,Rochambeau Basketball Courts,24th Ave & Lake,CA,94121,,11519.3302359,640.89995279,0.26444849,-122.4846026,37.78477532
10,PSA4,Lake Merced Park,FY14Q3,0.932,Ball Field,Eureka Valley Ball Fields,100 Collingwood,CA,94114,,32412.1511184,705.06018676,0.74408358,-122.4366393,37.7595074
756670,GGP,Golden Gate Park - Section 6,FY14Q3,0.8,,,,,,,,,,,
756669,GGP,Golden Gate Park - Section 5,FY14Q3,1,,,,,,,,,,,
756669,GGP,Golden Gate Park - Section 5,FY14Q3,0.966,,,,,,,,,,,
100,PSA1,Richmond Playground,FY14Q3,0.923,Basketball Court,Sunnyside Basketball Courts,Terisita Ave & Melrose,CA,94127,,5666.1323908,304.64579288,0.13007702,-122.44688777,37.73295943
119,PSA2,Margaret S. Hayward Playground,FY14Q3,0.911,Restroom,GGP3 Arboretum South Restrooms,Stanyan & Great Hwy,CA,94117,,330.07628624,78.2887399,0.00757754,-122.46834526,37.76680021
27,PSA3,Visitacion Valley Playground,FY14Q3,0.609,Ball Field,Ocean View Ball Fields,Capitol & Montana Street,CA,94112,,135493.229462,2241.10323087,3.11050899,-122.45760265,37.71549811
1,PSA5,Glen Park,FY14Q3,1,Ball Field,Chalmers: Ball Fields,670 Brunswick & Lowell Roemer,CA,94112,,43710.0184176,856.15180694,1.00344796,-122.44643687,37.70989615
756666,GGP,Golden Gate Park - Section 2,FY14Q3,0.971,,,,,,,,,,,
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.907,,,,,,,,,,,
756665,GGP,Golden Gate Park - Section 1,FY14Q3,0.864,,,,,,,,,,,
111,PSA1,Palace of Fine Arts,FY14Q3,1,,,,,,,,,,,
56,PSA2,South Park,FY14Q3,0.935,Basketball Court,Duboce Park Basketball Courts,Duboce & Scott St,CA,94117,,4241.34373459,277.37614501,0.09736824,-122.4342058,37.76943315
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY14Q3,0.941,,,,,,,,,,,
28,PSA3,John McLaren Park,FY14Q3,0.857,Ball Field,Parkside ball fields,28th Ave & Vicente,CA,94116,,104340.628735,1513.14170986,2.39534082,-122.48430123,37.73838541
82,PSA4,Pine Lake Park,FY14Q3,0.865,Basketball Court,Mission PG Basketball Court,19th & Linda,CA,94110,,5620.72826355,309.7624937,0.12903468,-122.42257415,37.75924429
91,PSA4,West Sunset Playground,FY14Q3,0.787,Basketball Court,Presidio Heights Basketball Courts,Clay & Walnut St,CA,94118,,6165.96933931,320.01983988,0.14155174,-122.44947936,37.78852017
83,PSA4,Sigmund Stern Recreation Grove,FY14Q3,0.894,Basketball Court,Moscone Basketball Courts,1800 Chestnut St,CA,94123,,10434.7946896,594.32577847,0.23955088,-122.43314293,37.80208974
